Start x,Start y,End x,End y,Start Move,End Move,Comboer Character,Comboee Character,Start %,End %,Frames Between Moves,Stage
29.478092,39.504013,18.822575,21.175678,16,0,3,22,24.5,36.4,39,8
29.87659,61.235825,29.87659,43.23024,59,16,3,22,36.4,53.83,39,8
49.753967,50.367287,64.05994,42.695477,55,8,18,22,42.34,55.25,36,28
51.559593,20.677969,72.93912,12.325255,55,8,18,22,76.08,88.3,49,28
72.93912,12.325255,24.60571,32.69852,8,16,18,22,79.840004,101.04,56,28
3.9332597,0.0089,3.0870888,1.0587345,2,3,22,18,4,12,8,28
-0.763151,0.0089,-3.0253072,5.0182114,5,5,22,18,12,15.73,28,28
14.293626,51.4254,15.047615,52.221973,2,3,22,18,0,8,8,28
17.786139,51.4254,19.89062,51.73079,5,5,22,18,8,12.639999,44,28
21.863531,59.130466,16.65063,62.975937,5,5,22,18,16.359999,20.330002,44,28
39.700024,30.2426,33.399555,26.68726,8,8,18,22,26.099998,44.289997,38,28
-12.977002,24.062683,-21.063873,17.3293,59,16,3,22,17,37.02,31,32
-62.485313,0.0001,-44.989597,-4.2468357,8,2,3,22,37.02,52.02,47,32
-50.010986,24.257275,-59.378098,18.603813,59,16,3,22,52.02,71.34,34,32
-59.378098,18.603813,-68.61829,-2.2743177,16,0,3,22,58.6,71.34,64,32
-57.96278,24.386265,-57.96278,26.010117,59,16,3,22,71.34,89.68,32,32
-54.731304,24.1624,-63.70055,15.283109,59,16,3,22,35.62,55.78,34,32
9.6794195,0.0001,9.6794195,23.706194,16,16,3,22,71.78,96.28,53,32
2.0644279,24.522549,-9.173532,21.637531,59,16,3,22,99.28,117.62,38,32
-60.198616,14.250076,-73.23412,-2.2743182,16,0,3,22,38.45,52.03,49,32
-62.57861,24.282898,-62.57861,19.27236,59,16,3,22,52.03,71.7,34,32
-62.57861,19.27236,-62.57861,22.448872,16,18,3,22,58.96,98.7,53,32
67.23453,24.011848,86.13245,-2.2743173,59,0,3,22,9.4800005,15.570001,40,32
75.47691,24.065567,86.13243,-2.2743173,59,0,3,22,15.570001,21.17,39,32
-1.0832913,19.777132,20.113062,-2.10731,55,0,18,22,21.68,25.12,36,32
-15.331417,19.881622,-2.400224,1.4096332,55,8,18,22,28.28,40.2,37,32
45.721596,20.076189,26.2168,0.000099897385,55,0,18,22,40.2,43.120003,45,32
37.494846,20.120918,58.629818,-2.1073098,55,0,18,22,43.120003,45.88,41,32
-7.6062202,20.411814,9.622008,16.707619,55,10,18,22,61.52,78.32,40,32
68.58187,1.3848861,64.7843,7.0610824,5,5,22,18,12,17.55,46,32
59.089478,19.771,37.886436,-2.1073108,55,0,18,22,20.6,24.6,36,32
24.830185,20.065592,43.863087,0.000099897385,55,0,18,22,37.399998,39.999996,44,32
32.603443,20.052317,11.450071,-2.1073096,55,0,18,22,39.999996,42.439995,39,32
23.301558,19.93712,52.051376,7.226016,55,8,18,22,42.439995,53.759995,36,32
52.051376,7.226016,43.863083,-2.1073105,8,0,18,22,44.759995,53.759995,41,32
31.961092,20.114882,-8.4999275,-2.1073105,55,0,18,22,53.759995,56.319996,45,32
3.434725,20.154339,38.606525,2.5161777,55,14,18,22,56.319996,71.84,43,32
-22.143965,0.0001,-17.134838,0.0001,17,0,18,22,0,13,34,32
39.60705,19.722609,18.395473,-2.1073103,55,0,18,22,17,21,36,32
52.75565,0.0001,51.926235,-2.10731,16,0,18,22,24.64,37.64,29,32
40.111897,19.882547,12.544542,5.1480813,55,8,18,22,37.64,50.04,36,32
12.544542,5.1480813,19.513218,-2.1073108,8,0,18,22,41.04,50.04,42,32
65.940125,20.287178,50.01805,13.375408,55,8,18,22,53.280003,64.65,39,32
50.01805,13.375408,82.722694,13.69126,8,10,18,22,56.280003,78.65,48,32
35.345398,61.91279,23.948797,38.919308,59,15,3,22,79.16,97.32001,46,2
47.8358,24.632217,60.140755,10.22948,59,17,3,22,97.32001,119.62001,44,2
29.854408,18.016785,29.854408,18.016785,16,16,3,22,34,58.359997,40,2
29.854408,18.016785,29.854408,17.67294,16,16,3,22,46.739998,69,43,2
29.854408,17.67294,29.854408,25.746634,16,16,3,22,58.359997,78.8,47,2
29.854408,25.746634,29.64558,28.588934,16,16,3,22,69,87.9,60,2
29.64558,28.588934,35.598335,48.30206,16,16,3,22,78.8,96.44,59,2
-41.77137,61.685997,-33.421356,46.721664,59,16,3,22,3,21.900002,34,2
28.683125,24.226288,19.625933,19.160057,59,8,3,22,46.24,61.82,33,2
31.898273,18.67736,32.31827,13.642033,16,16,3,22,61.82,85.759995,60,2
32.31827,13.642033,32.31827,40.09596,16,16,3,22,74.28,96.399994,52,2
32.31827,40.09596,32.31827,68.56652,16,16,3,22,85.759995,106.34,64,2
30.262363,62.10105,40.296524,54.376713,59,16,3,22,59.359997,77.28,36,2
40.296524,54.376713,45.98024,62.66373,16,16,3,22,66.36,87.5,55,2
-36.423794,16.1251,-71.70754,18.896454,8,10,18,22,50.3,79.3,44,2
55.37562,20.48547,13.396442,9.848697,55,14,18,22,76.88,89.03999,47,2
-43.083366,22.448647,-42.873367,32.23933,16,16,18,22,99.30999,123.48999,64,2
32.247715,17.918137,32.247715,20.152206,16,8,18,22,46.4,70.91,35,2
12.431603,0.0089,12.431603,5.4427423,17,17,25,22,34,76.02,69,28
28.416897,2.7492769,46.212967,0.18318224,56,0,25,22,76.02,82.6,27,28
-58.242134,2.781842,-76.032455,0.183182,56,0,25,22,81.829994,88.27,30,28
17.229368,20.416222,-0.99053514,-4.732394,55,7,18,22,60.879997,73.88,51,32
-16.140202,20.619503,4.804836,9.833229,55,10,18,22,73.88,91.56,49,32
9.049414,20.012959,-12.1109085,-2.1073108,55,0,18,22,35,39,37,32
28.909872,0.0001,33.322605,-2.1073108,16,0,18,22,42.64,55.64,36,32
21.404188,20.158405,-19.73791,-2.1073103,55,0,18,22,55.64,59.04,44,32
-7.7821712,20.209408,35.100857,-2.1073103,55,0,18,22,59.04,62.16,45,32
23.144972,20.257715,-14.038262,3.1095653,55,14,18,22,62.16,75.04,45,32
-23.001837,19.882914,-10.447836,5.498269,55,8,18,22,27.83,40.83,35,32
-40.0867,20.152523,-25.36596,11.703845,55,8,18,22,44.83,56.920002,37,32
-9.054568,20.472443,9.805887,10.410376,55,8,18,22,64.57,75.42,45,32
9.805887,10.410376,-27.762379,26.09506,8,14,18,22,68.13,88.42,47,32
-27.762379,26.09506,-69.32878,32.94926,14,14,18,22,75.42,97.52,44,32
-30.002981,0.002875,-30.002981,13.80298,17,13,2,22,55.24,73.4,41,2
-9.784925,0.002875,-9.784925,11.390574,19,13,2,22,54.58,67.58,45,2
10.529106,19.978788,24.044033,4.7763023,55,8,18,22,33.09,45.49,37,28
-6.849951,20.236143,23.26602,-2.0985105,55,0,18,22,49.49,52.850002,45,28
15.166565,20.11694,-16.097004,-2.0985107,55,0,18,22,52.850002,55.97,46,28
77.44708,2.1264539,95.19235,-11.740704,53,9,18,22,29.539999,41.86,26,28
108.14055,4.4593983,135.01768,-7.7921433,14,14,18,22,41.86,66.17,39,28
24.753687,0.0089,15.211979,-2.0985117,8,0,18,22,31.369999,41.37,36,28
53.592113,30.2426,82.119896,18.779802,14,16,18,22,45.09,69.53,40,28
10.988736,71.082466,32.20651,49.31799,55,0,18,22,13,17,38,28
33.349804,30.2426,47.61258,43.29678,8,16,18,22,53.300003,76.57001,63,28
47.61258,43.29678,51.215393,38.56233,16,10,18,22,66.3,90.57001,47,28
-81.993065,0.0001,-81.993065,12.788132,17,17,2,22,67.119995,94.479996,56,3
28.441034,0.0001,29.993713,1.8448029,2,3,22,18,19.64,27.64,8,31
62.168896,0.0001,62.168896,28.059488,16,14,18,22,92.04,115.18,41,31
1.870347,19.915163,23.042057,-2.1073093,55,0,18,22,29.920002,33.920002,36,31
-13.74608,20.033197,7.404555,-2.1073103,55,0,18,22,37.56,40.88,37,31
-31.054043,27.2001,-31.054043,23.49039,16,14,18,22,43.920002,68.880005,37,31
-0.90122163,42.250107,17.43165,22.212984,14,16,2,22,15.8,32.59,25,31
63.46933,0.0001,63.46933,-2.470199,17,2,2,22,34,50.72,38,31
18.84184,54.4001,17.093815,53.324223,19,0,2,22,16,23,40,31
-54.121742,2.7919521,-61.705257,-4.6321545,55,9,2,22,46.15,65.15,45,31
-47.438953,16.1251,-47.438953,12.1175785,16,8,18,22,26,48,31,2
-11.608979,20.289955,-27.042603,16.811413,55,8,18,22,52,64.37,37,2
44.768394,0.002875,41.15361,7.9233284,5,5,22,18,8,13.549999,46,2
43.997227,21.648533,43.997227,16.365005,16,8,18,22,30.1,51.61,33,2
50.539043,20.74161,28.434467,12.046167,55,16,18,22,80.810005,96.25001,51,2
48.140102,20.994537,23.199284,21.768063,55,16,18,22,96.25001,108.33001,53,2
47.18713,20.17704,32.72866,14.274856,55,8,18,22,45.559998,58.559998,36,2
32.72866,14.274856,59.558857,18.250423,8,8,18,22,49.559998,66.75,42,2
59.558857,18.250423,73.98641,16.186085,8,14,18,22,58.559998,78.97,52,2
45.230606,0.0001,44.4843,0.10056457,2,3,22,2,0,8,8,32
68.794334,0.0001,70.175354,-3.3555865,2,3,22,2,8,15.360001,13,32
5.676975,0.0001,5.676975,16.2094,19,13,2,22,61.86,74.44,45,32
-17.484152,0.0001,72.84771,32.143684,17,14,2,22,105.17,136.25,85,32
32.837536,0.0001,33.68473,-1.0757774,19,0,2,22,30.64,37.64,42,32
-28.497839,19.608788,-7.2714314,-2.10731,55,0,18,22,10,14,34,8
-22.1466,20.376863,-38.686195,23.4501,55,8,18,22,58.839996,71.399994,39,8
-34.0977,23.450098,-16.02652,-2.1073103,8,0,18,22,25.65,34.65,43,8
55.849545,23.450098,65.881454,25.345259,8,17,18,22,37.739998,62.049995,50,8
-11.887698,42.0001,-11.887698,42.0001,17,2,2,22,7,25,29,8
37.879288,23.450098,37.879288,54.316654,17,13,2,22,67.72,88.72,44,8
37.3659,0.0001,38.572495,2.040199,2,3,22,18,20,27.64,8,3
31.691507,25.0001,-8.304041,36.49507,8,16,18,22,51.230003,76.23,52,3
-8.304041,36.49507,-27.106209,25.0001,16,11,18,22,63.230003,91.23,56,3
32.206623,44.555916,52.91411,22.89269,55,0,18,22,16.68,20.08,38,3
35.211716,44.698486,69.350365,22.89269,55,0,18,22,26.16,28.88,40,3
25,25,25,20.37797,16,8,18,22,31.439999,56.309998,33,3
42.57127,25.0001,10.556312,27.952559,14,14,18,22,59.229996,81.329994,38,3
-39.304653,25.0001,-39.234653,23.122822,16,14,18,22,81.329994,102.17999,57,3
-79.00057,0.0001,-94.95149,2.4922152,16,14,18,22,102.17999,121.60999,41,3
-94.95149,2.4922152,-102.238,41.640144,14,17,18,22,111.079994,134.60999,56,3
-66.41554,19.802288,-54.36536,2.5957756,55,8,18,22,22.099998,34.469997,35,3
-15.852803,0.0001,-17.520304,3.3065236,2,3,22,18,40.64,48.28,8,3
-24.152523,20.489777,-41.736233,19.890053,55,8,18,22,65.78999,77.35999,40,3
-41.736233,19.890053,-1.4031335,32.662148,8,14,18,22,69.34999,89.96999,54,3
-1.4031335,32.662148,46.517693,26.58646,14,14,18,22,77.35999,98.869995,53,3
-25.984196,0.0001,-10.074541,0.0001001358,16,9,9,22,46.506226,72.506226,46,3
35.85398,25.0001,55.37955,29.165073,16,15,9,22,68.7,92.38,48,3
-28.64174,31.400068,-58.28691,49.556107,7,15,9,22,104.32456,128.06456,62,3
-35.752674,0.0001,-26.698313,-5.6200953,16,12,9,22,31.78,58.24,33,3
-78.828896,0.0001001358,-78.828896,44.18197,9,16,9,22,125.560005,150.3,89,3
41.751717,0.002875,41.821716,-5.0273495,17,13,9,22,7,32.05,38,2
-3.1955554,40.239517,18.832634,70.2296,16,15,9,22,93.58986,113.609856,63,2
58.11709,0.623875,58.11709,33.06629,9,16,9,22,113.609856,137.78986,82,2
4.7423525,0.002875,12.18815,-2.339939,16,12,9,22,35.42,57.26,28,2
41.950367,-0.57289296,63.76232,10.358728,6,15,9,22,53.992,79.29201,51,8
-3.3765533,0.0001,-2.1718662,0.0001,17,2,9,22,0,13.679999,48,8
-50.8274,-2.422275,-58.916603,-16.83699,16,12,9,22,25.44,53.300003,34,8
30.166811,28.930183,63.056732,56.188026,16,15,9,22,96.399994,117.799995,64,8
-65.60358,0.0089,-69.921684,0.0089,2,3,9,22,49.149998,54.149998,17,28
12.576858,0.0089,12.576858,0.6410048,9,2,9,22,34.28,49.129997,37,28
5.53763,14.596594,14.541377,-1.5473754,55,0,9,22,49.129997,57.129997,44,28
75.65152,0.0089,102.54165,1.8089457,6,13,9,22,64.409996,89.99,64,28
-23.50663,0.0001,-33.74642,-5.0971828,16,12,9,22,34.565445,61.445446,35,32
72.75105,0.0001,60.589222,-0.39677036,16,12,9,22,51.74,75.96001,36,32
78.896484,0.0001,78.896484,14.567392,9,13,9,22,75.96001,101.240005,54,32
30.81043,14.587793,39.81418,-1.556175,55,0,9,22,22.78,30.78,39,32
72.04273,14.587793,63.038982,-1.556175,55,0,9,22,38.06,44.7,41,32
28.843481,38.801132,19.995043,48.869225,8,16,20,22,74.652,91.451996,41,31
49.529526,31.389345,68.502686,36.100887,55,15,15,22,22.859999,44.87,55,3
70.57753,6.3283334,88.42767,14.477911,55,15,15,22,12,33.68,51,3
82.29978,6.5190115,82.23017,12.629976,55,21,15,22,36.47,74.7,58,3
-19.164381,48.24804,-36.399044,50.583084,55,15,15,22,0,23,52,8
-51.768852,23.450098,-43.40845,21.223925,8,21,15,22,35,72,40,8
46.775295,-1.5780864,71.26168,28.72246,19,16,15,22,79.882095,104.162094,53,8
48.268456,29.88519,67.192245,40.402782,55,15,15,22,28.299997,51.079998,53,8
-48.337566,0.002875,-48.937565,0.002875,17,0,15,22,94.11,103.39,50,2
-14.29184,42.7501,-56.77237,7.2847176,14,14,15,22,114.28,129.70999,39,2
-54.404446,6.6299906,-54.404446,16.269497,55,21,15,22,40.64,79.42,57,2
44.322666,27.480162,47.05477,20.847393,8,16,15,22,38.059998,57.42,40,2
33.838963,17.366795,33.682175,25.27275,5,5,22,15,33.55,37.28,42,2
-3.38164,42.7501,-3.381648,50.678776,16,21,15,22,65.159996,104.2,52,2
26.434814,33.621964,26.434814,44.472202,55,21,15,22,22.04,58.37,52,31
29.307178,33.572685,29.307178,40.21073,55,17,15,22,15,26.79,53,31
25.696962,0.0001,15.864859,5.576176,8,17,15,22,45.35,56.21,42,31
-10.712831,0.0001,3.9400198,14.242481,8,17,15,22,66.409996,76.42999,53,31
42.979473,33.73827,62.978935,46.640274,55,15,15,22,43.100006,64.54001,55,31
37.96061,33.976795,37.96061,51.88463,55,13,15,22,73.54001,93.54001,60,31
35.340534,6.367292,35.410534,9.256131,55,21,15,22,13,52,55,32
59.321163,6.2937865,59.321163,6.970539,55,8,15,22,3,21.23,54,32
56.204346,6.343814,45.944958,-5.5253606,55,0,15,22,10.1,20.66,57,32
61.914337,6.406058,72.17372,-5.525361,55,0,15,22,20.66,30.34,59,32
72.31535,0.0001,72.31535,2.388034,16,2,15,22,47.5,62.5,42,32
47.13299,36.76826,27.178312,45.656666,55,21,15,22,41.28,80.28,57,28
47.12002,1.0589,50.874054,6.251799,5,5,22,15,27.96,31.689999,35,28
52.6094,30.2426,43.015545,33.551975,8,21,15,22,43.16,80.16,42,28
-55.34861,27.2001,-55.34861,43.29674,16,15,15,22,72.119995,93.479996,52,31
-54.1654,33.612816,-64.42479,21.674635,55,0,15,22,20.2,30.87,59,31
3.1348689,0.0001,-13.622514,15.665784,8,15,15,22,72.58,93.100006,60,31
49.049038,27.2001,31.406296,51.289413,8,21,15,22,77.08,114.08,60,31
44.62578,27.2001,43.531975,27.2001,2,3,22,15,0,8,13,31
40.51125,27.2001,37.300148,35.790157,5,5,22,15,8,12.639999,44,31
49.399147,6.4773183,69.25949,12.624479,55,15,15,22,34.92,57.199997,57,31
-13.179461,48.24804,-30.063398,53.939484,55,13,15,22,0,23,50,8
15.75,42,15.75,39.31011,16,17,15,22,47.329998,59.89,43,8
23.08365,30.515295,23.503649,20.046492,16,16,15,22,59.89,79.33,56,8
10.060706,42.0001,3.1912594,42.0001,8,21,15,22,25.79,62.79,37,8
52.76154,30.113949,74.39652,43.667717,55,15,15,22,62.08,83.32,59,8
-39.935665,21.075928,-40.812946,22.52624,2,3,22,15,4,12,8,2
25.377623,6.3405147,25.377623,17.559517,55,13,15,22,9.240001,28.91,49,2
41.623245,18.388443,44.566074,14.690104,8,16,15,22,42.14,61.54,41,2
-34.319748,6.356417,-34.319748,19.8751,55,16,15,22,11.58,34.58,53,2
7.082257,61.693615,8.313238,52.374336,8,8,4,22,8,21.279999,27,28
-79.45773,-11.141621,-83.675514,7.309369,8,15,4,22,96.490005,115.770004,44,28
22.02885,0.0089,24.174444,5.1945367,2,3,22,4,21,28.64,8,28
13.67455,2.1056364,23.379496,15.449114,8,8,4,22,55.36,68.32,37,28
-179.4921,4.7946095,-182.27527,-0.0022143126,42,42,4,22,100.85,106.85,12,28
-132.40001,14.482311,-135.07053,6.3528395,42,42,4,22,108.85,113.619995,13,28
26.604992,0.0089,28.337917,0.008900166,8,8,4,22,18.31,33.59,31,28
28.337917,0.008900166,30.110262,3.0922017,8,8,4,22,26.31,40.23,28,28
75.286865,14.576898,77.95973,6.447427,42,42,4,22,73.630005,77.62,13,28
19.024582,0.0089,21.072514,4.435548,2,3,22,4,51.64,59,8,28
25.352936,10.398869,30.13613,13.129056,8,16,4,22,77.62,98.62,47,28
-63.461655,14.172086,-57.217003,43.026096,8,15,4,22,98.62,119.98,61,28
-34.664543,12.652126,-36.641212,9.186597,8,8,4,22,36.38,47.84,32,32
-36.641212,9.186597,-38.679665,7.4904094,8,8,4,22,42.38,52.82,31,32
-38.679665,7.4904094,-40.923603,8.578503,8,8,4,22,47.84,57.38,32,32
-34.389378,0.0001,-39.196404,9.385505,8,16,4,22,74.57001,96.130005,54,32
30.629684,8.180768,30.865229,30.368586,8,16,4,22,114.23,134.39,59,32
73.099205,0.0001,70.80598,2.258308,2,3,22,4,26,34,13,32
28.464954,0.0001,22.115755,28.74753,8,15,4,22,94.21,116.05,62,32
184.78836,11.605988,180.14226,16.25465,42,42,4,22,116.05,120.79001,9,32
-26.381016,0.0001,-29.44155,12.072313,8,8,4,22,54.13,66.39,37,32
-29.44155,12.072313,-28.17864,5.4878163,8,8,4,22,61.41,72.47,41,32
-52.705482,0.0001,-49.958813,0.0001,42,42,4,22,83.27,89,14,32
-62.49714,0.0001,-69.56156,36.82887,8,13,4,22,103.77,120.96999,66,32
-37.10025,30.142199,-41.340775,30.142199,17,21,1,22,0,8.82,28,28
-48.892006,31.408873,93.18033,32.811264,13,18,1,22,122.15,134.27,59,28
93.18033,32.811264,109.22865,14.759585,18,18,1,22,131.27,137.27,11,28
56.936634,0.0089,-136.72166,15.149811,13,18,1,22,144.27,156.57,70,28
-136.72166,15.149811,-154.66742,-1.620151,18,18,1,22,154.83,158.17001,11,28
-58.9651,0.0089,-55.44417,0.0089,17,21,1,22,0,14.369999,35,28
-8.596724,16.774498,-17.26332,2.3414154,55,8,1,22,14.369999,30.829998,35,28
-21.873623,0.0089,-30.26832,7.990711,16,8,1,22,30.829998,52.109997,43,28
-36.12392,30.142199,-49.43155,69.97303,16,16,1,22,52.109997,71.829994,56,28
-63.704308,17.700718,-78.770195,21.051764,55,21,1,22,115.85,126.24,46,28
11.833914,52.782097,20.886604,67.11381,16,14,1,22,30.92,54.33,50,2
0.30746937,42.7501,-20.358648,103.02391,16,16,1,22,71.149994,90.13,78,2
51.965607,0.1912422,44.810123,-1.077635,6,8,1,22,114.9377,130.9377,55,2
-29.848545,30.994387,-21.038063,8.944053,55,0,1,22,3,10.28,37,2
-30.325222,31.035765,-38.780487,8.944054,55,0,1,22,10.28,16.98,38,2
-29.481009,31.088797,-21.038063,8.944054,55,0,1,22,16.98,23.18,39,2
-30.339632,31.152597,-38.780487,8.944054,55,0,1,22,23.18,28.9,38,2
20.771255,0.002875,22.688961,1.821732,2,3,22,1,47.559998,55.559998,8,2
-6.3453975,42.7501,-10.186188,42.7501,17,21,1,22,69.8,82.350006,46,2
-31.110373,18.803589,-7.127143,96.46303,16,15,1,22,82.350006,110.350006,78,2
-9.001687,0.0001,-13.912355,-0.8407421,16,8,1,22,11.459999,33.46,33,32
-29.5505,17.00337,-18.793776,-0.4547491,55,8,1,22,40.46,56.289997,41,32
-9.502162,0.0001,3.9440892,40.921364,16,15,1,22,56.289997,83.64,51,32
-69.121155,16.673311,-60.72035,-0.9856181,55,8,1,22,4.1,20.56,35,32
37.693222,0.0001,33.512497,0.0001,17,21,1,22,68.119995,79.57,27,32
35.24618,17.388254,49.019493,2.859034,55,16,1,22,82.57,93.19,48,32
30.832338,0.0001,47.58506,0.0001001358,8,8,1,22,17.48,40.4,31,32
-77.35135,0.0001,-79.19189,0.0001,17,21,1,22,82.590004,93.32001,26,32
-17.148903,17.671005,-3.181301,28.93671,55,15,1,22,113.96001,134.1,40,32
-3.181301,28.93671,205.96628,29.214373,15,18,1,22,119.10001,136.1,83,32
74.1715,17.18699,62.53613,-5.364712,55,0,1,22,60.45,65.990005,47,32
71.89208,17.230743,84.36995,-4.8590155,55,11,1,22,65.990005,89.110016,48,32
21.663174,27.2001,16.209541,20.16539,16,8,1,22,13,33.83,36,31
9.131763,71.75262,-2.6726086,73.45999,55,15,1,22,78.83,98.72,38,31
7.3174863,0.0001,3.676959,0.0001,17,21,1,22,12.65,21.92,23,31
-43.584038,27.2001,-30.176826,69.60416,16,15,1,22,51.08,82.91,57,31
37.76161,27.2001,34.24068,27.2001,17,21,1,22,0,14.369999,36,31
13.819289,54.4001,5.4613724,63.89051,16,8,1,22,28.369999,52.079998,49,31
5.4613724,63.89051,-2.233241,64.62989,8,15,1,22,43.71,66.63,36,31
-64.62978,0.0001,-59.008858,0.0001,17,21,1,22,50.73,65.659996,33,31
4.146574,17.232578,16.238789,7.3322005,55,8,1,22,65.659996,79.85,42,31
2.1452994,16.701504,-6.3131084,-5.3647127,55,0,1,22,7,14.459999,35,8
2.9842782,16.763344,11.429314,-5.3647127,55,0,1,22,14.459999,21.259998,37,8
2.129849,16.826773,-7.2100043,-1.4476953,55,11,1,22,21.259998,45.48,38,8
-41.207146,23.450098,-46.52807,23.450098,17,21,1,22,0,15.28,32,8
-50.579666,36.878853,-37.09641,58.593468,8,15,1,22,70.12,93.01,47,8
-21.216755,0.0001,-4.871623,-3.1022654,8,15,1,22,52,69.28,45,8
-37.20421,41.04931,-21.775497,27.008303,55,16,1,22,105.799995,116.439995,53,8
6.1058016,59.764004,-10.285108,48.53354,55,16,1,22,123.439995,133.34999,56,8
22.66117,0.0001,25.561823,0.0001,17,21,1,22,0,10.73,34,8
-1.5625173,16.664822,-10.02545,-5.3647118,55,0,1,22,3,10.459999,36,3
-1.0935085,16.749191,-1.0935041,-4.757628,55,8,1,22,10.459999,26.259998,38,3
56.80202,0.0001,11.747197,11.017319,8,15,1,22,51.539997,70.86,50,3
48.600616,25.0001,51.281345,25.0001,17,21,1,22,0,11.51,32,3
61.97071,0.0001,74.80475,0.000099897385,8,21,1,22,11.51,27.51,27,3
19.18488,0.0001,20.746738,-2.249281,13,21,1,22,7,23.230001,21,3
53.99558,25.0001,40.688004,25.0001,5,5,1,22,46.49,51.13,44,3
40.688004,25.0001,39.04688,25.0001,5,21,1,22,50.22,55.780003,18,3
27.977695,0.0001,-26.647068,9.410555,8,15,1,22,55.780003,82.78,60,3
-82.50507,0.0001,-58.37763,5.463523,20,15,1,22,72.909996,95.369995,57,3
0.38122323,17.554361,-14.4510145,5.213625,55,11,1,22,100.21999,123.85999,51,3
-4.2135773,0.0001,-0.47272146,0.0001,17,21,1,22,3,15.549999,30,8
50.340187,23.450098,58.542774,37.36502,16,15,1,22,27.099998,58.93,47,8
15.863438,16.636639,23.975786,-0.22436881,55,8,1,22,0,16.46,34,8
-53.347576,30.333937,-65.88133,68.9544,16,15,1,22,51.72,80.37,55,8
52.983963,-2.871559,32.12773,0.5604756,8,21,1,22,26.75,43.35,32,8
-14.732045,0.0001,-62.27055,27.141193,8,15,1,22,56.83,77.83,48,3
-80.9546,15.366171,-66.39891,47.284294,8,15,1,22,77.83,99.91,47,3
-11.4421215,33.05008,-4.788492,-0.72800326,13,21,1,22,12.74,26.34,27,3
72.68881,17.929369,89.36573,32.216255,55,15,1,22,141.08002,160.97003,46,3
48.179592,25.0001,43.95853,25.0001,17,21,1,22,13.049999,31.969997,42,3
21.131876,4.1001,19.468136,0.0001,17,21,1,22,31.969997,42.609997,31,3
-45.92528,0.0001,-43.924618,0.0001,17,21,1,22,38.510002,46.47,26,3
5.4566994,0.0001,16.339853,30.225065,16,14,1,22,46.47,66.47,45,3
10.776933,0.0001,7.19077,0.0001,17,21,22,22,5.73,25.73,27,32
-11.63806,0.0001,-25.292503,17.143433,21,17,22,22,36.77,54.45,51,32
-0.06419271,0.0001,14.971936,45.392094,8,14,22,22,96.67,114.67,54,32
74.44662,0.0001,76.513245,0.0001,17,21,22,22,0,18.880001,20,32
76.513245,0.0001,44.702717,2.5994081,21,21,22,22,11.280001,25.84,51,32
44.702717,2.5994081,32.565136,14.610626,21,16,22,22,18.880001,31.84,48,32
-14.617853,0.0001,-18.82469,0.0001,17,21,22,22,0,20,24,32
-18.82469,0.0001,-30.534555,11.042018,21,17,22,22,12,31.04,47,32
-30.534555,11.042018,-28.122911,0.0001,17,21,22,22,20,38.4,26,32
-28.122911,0.0001,-14.922911,15.919704,21,15,22,22,31.04,47.4,50,32
-14.922911,15.919704,5.7297215,-1.9524119,15,8,22,22,38.4,56.4,29,32
5.7297215,-1.9524119,8.841263,4.1036205,8,21,22,22,47.4,63.440002,36,32
8.841263,4.1036205,23.780514,30.371107,21,15,22,22,56.4,77.39,52,32
-13.297865,0.0001,-1.473756,9.028965,21,17,22,22,11.16,29.44,48,32
-1.473756,9.028965,3.1582258,0.0001,17,21,22,22,19,36.8,27,32
3.1582258,0.0001,-32.6956,-1.5241338,21,6,22,22,29.44,42.739998,59,32
-44.096016,0.0001,-35.583572,3.0584702,8,21,22,22,42.739998,58.78,35,32
-35.583572,3.0584702,-21.536974,30.133003,21,15,22,22,51.739998,73.479996,49,32
-79.690125,0.0001,-66.49711,29.076244,8,15,22,22,81.939995,104.34999,47,32
13.048166,17.900105,13.048166,54.85026,8,16,22,22,89.159996,102.99,51,2
13.048166,54.85026,-59.424118,92.122215,16,18,22,22,97.35,114.59,71,2
34.46396,15.579366,21.853556,24.11289,8,14,22,22,60.01,78.009995,44,2
-57.30642,0.623875,-61.987797,35.81419,21,17,22,22,94.57,114.009995,16,2
-25.321508,0.002875,-27.19735,0.002875328,2,3,22,22,17,24.64,13,2
-21.798096,0.002875,-11.226931,9.510748,21,21,22,22,0,14.08,44,2
-11.226931,9.510748,-16.66045,26.671997,21,16,22,22,7.36,24.08,40,2
-14.084718,0.002875328,-19.835548,-3.9303536,8,21,22,22,24.08,39.27,29,2
-21.297132,18.58871,8.83978,0.002875328,15,10,22,22,60.75,86.03,31,2
62.228416,0.623875,62.772522,0.623875,17,21,22,22,0,19.36,26,2
51.16272,0.002875,38.033543,15.248597,21,17,22,22,30.400002,47.760002,50,2
49.32899,0.002875,52.374966,-3.5521731,17,9,22,22,54.56,77.4,30,2
-36.37363,27.2001,-38.958126,27.2001,17,21,22,22,8,27.36,25,31
-8.46495,54.4001,-12.483387,54.4001,17,8,22,22,27.36,47.4,25,31
-63.17869,0.0001,-78.46351,29.555353,21,21,22,22,62.5,76.34,52,31
-24.47937,0.0001,3.8127778,8.315746,17,8,22,22,87.38,106.21999,31,31
3.8127778,8.315746,37.77206,43.799175,8,15,22,22,97.579994,121.21999,65,31
